"On wednesday 7th. I wrote: if ur goin to pay someone out, learn to spell :clown: :lol: :lol: :lol: :lol: :lol: :lol: :lol: Ahhhhhh the irony !!!! 1 day later El Drugcheat writes: ^^^^^^^^^^^^^^ :lol: :lol: :lol: :lol: OH THE IRONY!!!!! :lol: :lol: :lol: :lol: :lol: :lol: :lol: :lol: :lol: :lol: :lol","Thu Dec 08, 2011 4:19 pm",200,23669,World Football,Maradona is a cheat
"good they once were ! IMO yeah, and sit like 2-3 klms away in the stadium and watch ants running around.ok! :roll: How many times have you seen Maradona playing other than on video/you tube ?","Thu Dec 08, 2011 4:18 pm",113,11673,World Football,MARADONA TO HEAD DOWN UNDER!!!!
"anybody buy the ""meet and greet"" tickets? heard they went like hotcakes I think it would be money better spent on flying to Europe to watch Lionel Messi ""playing"" rather than listen to a broken English tale from someone telling all how good they once were ! IMO yeah, and sit like 2-3 klms away in t","Thu Dec 08, 2011 4:15 pm",113,11673,World Football,MARADONA TO HEAD DOWN UNDER!!!!
"I think it would be money better spent on flying to Europe to watch Lionel Messi ""playing"" rather than listen to a broken English tale from someone telling all how good they once were ! IMO","Thu Dec 08, 2011 4:14 pm",113,11673,World Football,MARADONA TO HEAD DOWN UNDER!!!!
I trust you speak Spanish. I believe his English still isnt up to scratch.,"Thu Dec 08, 2011 4:10 pm",113,11673,World Football,MARADONA TO HEAD DOWN UNDER!!!!
"anybody buy the ""meet and greet"" tickets?heard they went like hotcakes","Thu Dec 08, 2011 4:07 pm",113,11673,World Football,MARADONA TO HEAD DOWN UNDER!!!!
"Bottom line - he was a pretty good footballer. If he's not in your top 10 players of all time then you don't know anything about football. BUT the best ever is subjective. For me Beckenbauer, Eusebio, Pele and Lashin could all make a claim for the title. Add in Puscas, George Best, Gazza, Stanley Ma","Thu Dec 08, 2011 4:06 pm",200,23669,World Football,Maradona is a cheat
^^^^^^^^^^^^^^ OH THE IRONY!!!!!,"Thu Dec 08, 2011 4:03 pm",200,23669,World Football,Maradona is a cheat
"Who is the greatest 100m sprinter of all time? Surely it's Ben Johnson, he revolutionised the game and was so much faster than anyone else in his time.","Thu Dec 08, 2011 3:20 pm",200,23669,World Football,Maradona is a cheat
"like it, but the people of Uruguay and the ones that matter to Suarez would see him as a hero. As a result of Suarez antics Uruguay progressed. Maradona is the greatest because he is the perfect mixture of talent and mental, physical toughness. He was willing to do what no other would, which","Thu Dec 08, 2011 3:17 pm",200,23669,World Football,Maradona is a cheat
this is true.i have mine for Melbourne.,"Thu Dec 08, 2011 2:39 pm",113,11673,World Football,MARADONA TO HEAD DOWN UNDER!!!!
he didnt score many goals from headers.,"Thu Dec 08, 2011 1:59 pm",113,11673,World Football,MARADONA TO HEAD DOWN UNDER!!!!
Any thread title that includes MARADONA and HEAD in the same sentence is hypocrisy,"Thu Dec 08, 2011 1:54 pm",113,11673,World Football,MARADONA TO HEAD DOWN UNDER!!!!
"Maybe, I saw something on twitter about it.","Thu Dec 08, 2011 1:49 pm",113,11673,World Football,MARADONA TO HEAD DOWN UNDER!!!!
"impossible, tix go on sale to public tommorow at 2pm est!maybe that was the allocated reserved seats bein a ticketek or visa holder!","Thu Dec 08, 2011 1:48 pm",113,11673,World Football,MARADONA TO HEAD DOWN UNDER!!!!
Sydney sold out in eight minutes I heard.,"Thu Dec 08, 2011 1:46 pm",113,11673,World Football,MARADONA TO HEAD DOWN UNDER!!!!
"- $1,699 Each Meet & Greet VIP Package includes: - One reserved seat ticket in the front row. - Meet & Greet plus photo opportunity with Diego Maradona. - Pre event VIP function, hosted by Mark Bosnich, from 6:30pm including canapés, house beer/wine and soft drinks. - Commemorative soccer ball","Thu Dec 08, 2011 1:45 pm",113,11673,World Football,MARADONA TO HEAD DOWN UNDER!!!!
"MARADONA: His life story in his words LIVE in Sydney, Melbourne He became a footballing superstar and a 'God' to millions because of the magic he could perform with his head and feet but these days Diego Armando Maradona is","Thu Dec 08, 2011 1:45 pm",113,11673,World Football,MARADONA TO HEAD DOWN UNDER!!!!
there are some sad old people on this board,"Thu Dec 08, 2011 1:40 pm",200,23669,World Football,Maradona is a cheat
"Fair enough, well played.","Thu Dec 08, 2011 1:11 pm",200,23669,World Football,Maradona is a cheat
"What have you actually contributed to this thread? Stick to the Wild West, chump.Kop, we wont agree, time to move along","Thu Dec 08, 2011 1:05 pm",200,23669,World Football,Maradona is a cheat
"Ah, EC yet again with the blinkers on. Dont you have some sheep to follow? Quick EC definition to save him further posts on the subject: Manure players can do no wrong, but doesnt matter. Let's just focus on one player from Liverpool to throw mud at. Shirt pullers, divers and those appealing obvious","Thu Dec 08, 2011 12:06 pm",200,23669,World Football,Maradona is a cheat
"By the definition you’ve presented does it not constitute cheating? So now there’s severity levels of cheating? Suarez is cheatier cos he did in a world cup QF finals than say Hernandez who was just booked for diving in an EPL game. I thought it was a binary action, either you do or you don’t. Now w","Thu Dec 08, 2011 12:02 pm",200,23669,World Football,Maradona is a cheat
"Do we all speak the same language? To cheat is to deceive or to fraud. Consult your dictionary if unsure. How is hand balling in full view knowing you'd cop a red actually cheating? Cheating: To act dishonestly To violate rules deliberately Please add all definitions, not just the ones that suit yo","Thu Dec 08, 2011 11:54 am",200,23669,World Football,Maradona is a cheat
" Sir Bobby Charlton There are always debates about ""the best footballer"" Maradona, Pele, Best, Messi etc.etc. but I can't understand why Bobby Charlton doesn't make the list of too many observers. One of the best 2 footed footballers ever,","Thu Dec 08, 2011 11:27 am",16,2400,World Football,Sir Bobby Charlton
"""Many people, football critics, former and current players consider Maradona to be the greatest football player of all time"" ""FIFA conducted a fan poll on the Internet in 2000, to elect the FIFA Player of the Century. Maradona finished top of the poll with","Thu Dec 08, 2011 11:26 am",200,23669,World Football,Maradona is a cheat
Should have got a life ban for that one incident alone.regardless of how good a player anyone thinks he is/was.,"Thu Dec 08, 2011 10:42 am",200,23669,World Football,Maradona is a cheat
"champagne. Made me cry, scarred me for life.ButIf he sorted me out with some Charlie sheen all would be forgiven.","Thu Dec 08, 2011 10:24 am",200,23669,World Football,Maradona is a cheat
"Talking about Suarez is off topic. This thread is to discuss the many many times Maradona cheated, non more so than taking PED's to cheat at WC '94. He is a cheat, plain and simple. Anyone denying that is delusional. if a players falls to the ground after not being","Thu Dec 08, 2011 9:02 am",200,23669,World Football,Maradona is a cheat
Common sense and deep thinking isnt one of El Capitano's strengths.,"Thu Dec 08, 2011 9:01 am",200,23669,World Football,Maradona is a cheat
"How is Suarez not relevant in this topic? You're asking how can people not see that Maradona is a cheat when you're in denial about Suarez being a cheat, ignoring what everyone says about Suarez. If you started this thread and honestly thought no one would comment","Thu Dec 08, 2011 8:05 am",200,23669,World Football,Maradona is a cheat
Do we all speak the same language?To cheat is to deceive or to fraud. Consult your dictionary if unsure.How is hand balling in full view knowing you'd cop a red actually cheating?,"Wed Dec 07, 2011 11:01 pm",200,23669,World Football,Maradona is a cheat
"At least I got another post. I got nothing against the great man, I'm just curious as to the double standards certain users here display when Maradona is one of those spoken about.","Wed Dec 07, 2011 8:14 pm",200,23669,World Football,Maradona is a cheat
bottle of shiraz cares and no posters here have ever gone down easy in the penalty box or hand balled to prevent a goal and the list can go on. Maradona cheats Suarez cheats Ronaldo cheats Half of Europe / sth America / Asia etc cheat Archie Thompson cheats Half the Aleague cheat And half the,"Wed Dec 07, 2011 7:58 pm",200,23669,World Football,Maradona is a cheat
"Just to open a can of worms here, how many other players have taken or are taking illicit drugs across the various competitions in this country? cricket, AFL, basketball etc etc except they are not caught. Cheating during the World Cup??? your a laugh and a good fisherman, diving, spitting handballs","Wed Dec 07, 2011 7:00 pm",200,23669,World Football,Maradona is a cheat
"Can't believe this guy got away with so much cheating throughout his life and is still Looked upon as a hero. Thoughts? Awww dont cry for me Argentina Are you a bit upset that suarez is getting a bit of a hammering :( booo hoooo Maradonna was, is and always will be the great players Messi doesnt ev","Wed Dec 07, 2011 4:34 pm",200,23669,World Football,Maradona is a cheat
"I doubt he orchestrated it himself, but Maradona has admitted to having a part to play in the 'Holy Water' scandal too. Just to add to the list :wink: Still, I love him - a legend of the game. we can all agree, that diego's off field antics","Wed Dec 07, 2011 3:41 pm",200,23669,World Football,Maradona is a cheat
"Talking about Suarez is off topic. This thread is to discuss the many many times Maradona cheated, non more so than taking PED's to cheat at WC '94. He is a cheat, plain and simple. Anyone denying that is delusional.","Wed Dec 07, 2011 3:38 pm",200,23669,World Football,Maradona is a cheat
The sad thing (for you) is this comment also applies to Suarez.,"Wed Dec 07, 2011 3:31 pm",200,23669,World Football,Maradona is a cheat
"shiraz me, and coming from a liverpoooo supporter who loves Suarezzz","Wed Dec 07, 2011 3:19 pm",200,23669,World Football,Maradona is a cheat
"Agree. No doubting he was a great footballer, but he is one of the worst cheats in history.","Wed Dec 07, 2011 3:17 pm",200,23669,World Football,Maradona is a cheat
 person,"Wed Dec 07, 2011 3:17 pm",200,23669,World Football,Maradona is a cheat
"Doesn't mean he's not a cheat. We're not playing, we're winning.","Wed Dec 07, 2011 3:17 pm",200,23669,World Football,Maradona is a cheat
"I doubt he orchestrated it himself, but Maradona has admitted to having a part to play in the 'Holy Water' scandal too. Just to add to the list Still, I love him - a legend of the game.","Wed Dec 07, 2011 3:15 pm",200,23669,World Football,Maradona is a cheat
"ps, thanx for playing!","Wed Dec 07, 2011 3:14 pm",200,23669,World Football,Maradona is a cheat
"@ el diez, you also tried to prove why you think suarez is a cheat. Just stick to the topic buddy. Your hero maradona is an absolute cheat. Don't bring any other players into this topic that aren't him because this topic is about him and him only.","Wed Dec 07, 2011 3:08 pm",200,23669,World Football,Maradona is a cheat
That's the second time he used his hands in that WC..,"Wed Dec 07, 2011 3:07 pm",200,23669,World Football,Maradona is a cheat
Easy answer really .. any topic with the keyword cheat is related to Suarez !!,"Wed Dec 07, 2011 3:06 pm",200,23669,World Football,Maradona is a cheat
"from the twat  what a shiraz girl and a reisling i might add! This topic is about maradona. I'd like to see your counter arguement to me calling him a cheat maybe Ronny should answer that, he brought suarez into this topic.","Wed Dec 07, 2011 2:59 pm",200,23669,World Football,Maradona is a cheat
What a topic.,"Wed Dec 07, 2011 2:58 pm",200,23669,World Football,Maradona is a cheat
from the twat  what a shiraz girl and a reisling i might add! This topic is about maradona. I'd like to see your counter arguement to me calling him a cheat,"Wed Dec 07, 2011 2:54 pm",200,23669,World Football,Maradona is a cheat
"what about his current form????? :wink: He's better than maradona currently. his current form is a lot better then a month ago Maradona's ? :p We didn't play a high line today, That's why Luiz played better, he's not good when he's chasing, he reads","Wed Dec 07, 2011 2:39 pm",64,7679,World Football,Champions League
